ts_iso,batt_v,airspeed_ms,groundspeed_ms,roll_deg,pitch_deg,yaw_deg,lat,lon,alt_m
2025-10-13T13:49:27.400138+00:00,,,,,,,,,
2025-10-13T13:49:27.559227+00:00,11.168,9.343,9.479,6.506,4.930,69.522,56.162876,10.203947,60.22
2025-10-13T13:49:27.761416+00:00,11.172,8.977,9.446,5.369,4.821,73.566,56.162863,10.203870,58.60
2025-10-13T13:49:27.963456+00:00,11.176,8.653,9.399,4.126,4.663,77.607,56.162857,10.203913,60.69
2025-10-13T13:49:28.164623+00:00,11.179,8.385,9.337,2.807,4.458,81.630,56.162874,10.203933,57.53
2025-10-13T13:49:28.365633+00:00,11.183,8.182,9.262,1.433,4.208,85.651,56.162882,10.203934,62.48
2025-10-13T13:49:28.844617+00:00,11.192,8.002,9.034,-1.903,3.448,95.230,56.162914,10.203892,60.87
2025-10-13T13:49:28.997508+00:00,11.194,8.041,8.948,-2.941,3.161,98.288,56.162914,10.203892,60.87
2025-10-13T13:49:29.199508+00:00,11.198,8.161,8.826,-4.258,2.754,102.328,56.162939,10.203879,61.32
2025-10-13T13:49:29.401588+00:00,11.201,8.356,8.696,-5.491,2.319,106.370,56.162853,10.203883,57.93
2025-10-13T13:49:29.603401+00:00,11.205,8.618,8.558,-6.613,1.861,110.406,56.162893,10.203947,58.28
2025-10-13T13:49:29.805199+00:00,11.208,8.936,8.415,-7.604,1.384,114.442,56.162930,10.203859,57.63
2025-10-13T13:49:30.007491+00:00,11.212,9.298,8.268,-8.444,0.892,118.487,56.162863,10.203916,59.51
2025-10-13T13:49:30.210016+00:00,11.215,9.689,8.117,-9.116,0.390,122.538,56.162917,10.203935,58.75
2025-10-13T13:49:30.413966+00:00,11.218,10.095,7.964,-9.608,-0.119,126.617,56.162885,10.203909,59.94
2025-10-13T13:49:30.617204+00:00,11.222,10.497,7.812,-9.904,-0.626,130.682,56.162924,10.203882,58.01
2025-10-13T13:49:30.819360+00:00,11.225,10.875,7.663,-10.000,-1.123,134.725,56.162907,10.203920,62.03
2025-10-13T13:49:31.021596+00:00,11.228,11.219,7.517,-9.896,-1.609,138.769,56.162861,10.203924,61.12
2025-10-13T13:49:31.223648+00:00,11.231,11.512,7.376,-9.594,-2.078,142.811,56.162886,10.203917,57.68
2025-10-13T13:49:31.428580+00:00,11.234,11.747,7.240,-9.092,-2.533,146.909,56.162922,10.203895,58.92
2025-10-13T13:49:31.632544+00:00,11.237,11.908,7.113,-8.407,-2.958,150.988,56.162948,10.203878,57.93
2025-10-13T13:49:31.833690+00:00,11.240,11.989,6.996,-7.564,-3.348,155.012,56.162949,10.203931,60.97
2025-10-13T13:49:32.035319+00:00,11.243,11.990,6.889,-6.569,-3.705,159.044,56.162942,10.203876,58.00
2025-10-13T13:49:32.237678+00:00,11.246,11.910,6.792,-5.438,-4.025,163.091,56.162924,10.203855,61.87
2025-10-13T13:49:32.441452+00:00,11.248,11.751,6.708,-4.190,-4.306,167.167,56.162851,10.203902,60.72
2025-10-13T13:49:32.644368+00:00,11.251,11.520,6.638,-2.862,-4.541,171.225,56.162869,10.203883,58.03
2025-10-13T13:49:32.846932+00:00,11.254,11.228,6.581,-1.480,-4.729,175.276,56.162860,10.203884,57.82
2025-10-13T13:49:33.049021+00:00,11.256,10.886,6.539,-0.071,-4.869,179.318,56.162948,10.203872,58.19
2025-10-13T13:49:33.251079+00:00,11.259,10.508,6.512,1.340,-4.959,183.359,56.162918,10.203940,61.51
2025-10-13T13:49:33.453613+00:00,11.261,10.108,6.501,2.727,-4.998,187.410,56.162911,10.203887,59.91
2025-10-13T13:49:33.656383+00:00,11.264,9.704,6.504,4.060,-4.986,191.466,56.162857,10.203855,60.57
2025-10-13T13:49:33.859217+00:00,11.266,9.312,6.523,5.313,-4.923,195.522,56.162923,10.203902,57.67
2025-10-13T13:49:34.062263+00:00,11.268,8.947,6.557,6.459,-4.809,199.583,56.162919,10.203869,59.95
2025-10-13T13:49:34.264392+00:00,11.270,8.627,6.606,7.471,-4.647,203.626,56.162935,10.203920,61.09
2025-10-13T13:49:34.467437+00:00,11.272,8.362,6.669,8.337,-4.436,207.686,56.162933,10.203899,60.50
2025-10-13T13:49:34.670162+00:00,11.274,8.165,6.746,9.034,-4.179,211.741,56.162874,10.203907,61.64
2025-10-13T13:49:34.872824+00:00,11.276,8.042,6.836,9.550,-3.880,215.794,56.162929,10.203941,61.43
2025-10-13T13:49:35.025695+00:00,11.278,8.003,6.912,9.812,-3.628,218.851,56.162920,10.203861,58.22
2025-10-13T13:49:35.228907+00:00,11.280,8.023,7.022,9.987,-3.260,222.916,56.162905,10.203936,60.83
2025-10-13T13:49:35.431659+00:00,11.281,8.123,7.142,9.960,-2.860,226.971,56.162926,10.203892,61.33
2025-10-13T13:49:35.633917+00:00,11.283,8.300,7.271,9.733,-2.431,231.016,56.162864,10.203944,58.04
2025-10-13T13:49:35.836039+00:00,11.285,8.547,7.407,9.312,-1.978,235.058,56.162870,10.203894,58.92
2025-10-13T13:49:36.038010+00:00,11.286,8.852,7.549,8.706,-1.505,239.098,56.162905,10.203950,60.80
2025-10-13T13:49:36.241678+00:00,11.288,9.207,7.696,7.918,-1.012,243.171,56.162882,10.203914,62.15
2025-10-13T13:49:36.445323+00:00,11.289,9.595,7.847,6.970,-0.509,247.244,56.162926,10.203918,58.54
2025-10-13T13:49:36.647184+00:00,11.290,9.995,7.998,5.891,-0.006,251.282,56.162927,10.203902,58.58
2025-10-13T13:49:51.788682+00:00,11.173,11.077,9.440,5.178,4.799,194.111,56.162884,10.203857,61.96
2025-10-13T13:49:51.990560+00:00,11.169,10.717,9.475,6.332,4.916,198.149,56.162867,10.203946,58.61
