ts_iso,batt_v,airspeed_ms,groundspeed_ms,roll_deg,pitch_deg,yaw_deg,lat,lon,alt_m
2025-10-17T14:43:09.147897+00:00,,,,,,,,,
2025-10-17T14:43:09.764827+00:00,,,,,,,,,
2025-10-17T14:43:10.366243+00:00,,,,,,,,,
2025-10-17T14:43:10.970366+00:00,,,,,,,,,
2025-10-17T14:43:11.952891+00:00,,,,,,,,,
2025-10-17T14:43:12.557889+00:00,,,,,,,,,
2025-10-17T14:43:13.160811+00:00,,,,,,,,,
2025-10-17T14:43:13.778209+00:00,11.112,11.158,,4.189,1.519,,,,
2025-10-17T14:43:14.381505+00:00,11.124,11.879,,7.543,2.866,,,,
2025-10-17T14:43:15.001892+00:00,11.137,11.927,,9.605,3.980,,,,
2025-10-17T14:43:15.614769+00:00,11.149,11.269,,9.892,4.707,,,,
2025-10-17T14:43:16.223110+00:00,11.160,10.158,,8.403,4.996,,,,
2025-10-17T14:43:16.842897+00:00,11.172,8.971,,5.346,4.818,,,,
2025-10-17T14:43:17.449921+00:00,11.183,8.176,,1.387,4.199,,,,
2025-10-17T14:43:18.052628+00:00,11.194,8.032,,-2.790,3.204,,,,
2025-10-17T14:43:18.658585+00:00,11.205,8.586,,-6.495,1.913,,,,
2025-10-17T14:43:19.270084+00:00,11.215,9.654,,-9.065,0.434,,,,
2025-10-17T14:43:19.875088+00:00,11.224,10.836,,-9.999,-1.070,,,,
2025-10-17T14:43:20.482534+00:00,11.234,11.723,,-9.160,-2.482,,,,
2025-10-17T14:43:21.087127+00:00,11.242,11.995,,-6.703,-3.661,,,,
2025-10-17T14:43:21.695786+00:00,11.251,11.554,,-3.037,-4.513,,,,
2025-10-17T14:43:22.302111+00:00,11.258,10.559,,1.156,-4.950,,,,
2025-10-17T14:43:22.913209+00:00,11.266,9.356,,5.172,-4.933,,,,
2025-10-17T14:43:23.522483+00:00,11.272,8.388,,8.249,-4.461,,,,
2025-10-17T14:43:24.135882+00:00,11.278,8.000,,9.854,-3.571,,,,
2025-10-17T14:43:24.743888+00:00,11.283,8.335,,9.678,-2.360,,,,
2025-10-17T14:43:25.347638+00:00,11.288,9.259,,7.795,-0.943,,,,
2025-10-17T14:43:25.950919+00:00,11.292,10.444,,4.543,0.558,,,,
2025-10-17T14:43:26.563219+00:00,11.295,11.484,,0.430,2.030,,,,
2025-10-17T14:43:27.172372+00:00,11.297,11.984,,-3.741,3.307,,,,
2025-10-17T14:43:27.779175+00:00,11.299,11.773,,-7.230,4.276,,,,
2025-10-17T14:43:28.381823+00:00,11.300,10.936,,-9.425,4.853,,,,
2025-10-17T14:43:28.988374+00:00,11.300,9.761,,-9.965,4.991,,,,
2025-10-17T14:43:29.592434+00:00,11.299,8.676,,-8.744,4.676,,,,
2025-10-17T14:43:30.197438+00:00,11.298,8.058,,-5.977,3.936,,,,
2025-10-17T14:43:30.803116+00:00,11.296,8.131,,-2.150,2.838,,,,
2025-10-17T14:43:31.408975+00:00,11.294,8.869,,2.060,1.481,,,,
2025-10-17T14:43:32.017211+00:00,11.290,10.014,,5.917,-0.017,,,,
2025-10-17T14:43:32.622830+00:00,11.286,11.150,,8.710,-1.508,,,,
2025-10-17T14:43:33.226399+00:00,11.281,11.876,,9.958,-2.856,,,,
2025-10-17T14:43:33.834231+00:00,11.276,11.936,,9.446,-3.954,,,,
2025-10-17T14:43:34.443422+00:00,11.270,11.301,,7.243,-4.690,,,,
2025-10-17T14:43:35.055900+00:00,11.263,10.192,,3.721,-4.994,,,,
2025-10-17T14:43:35.664574+00:00,11.256,9.019,,-0.447,-4.837,,,,
2025-10-17T14:43:36.274734+00:00,11.248,8.197,,-4.546,-4.232,,,,
2025-10-17T14:43:36.880220+00:00,11.239,8.025,,-7.807,-3.246,,,,
2025-10-17T14:43:37.484080+00:00,11.230,8.552,,-9.683,-1.969,,,,
2025-10-17T14:43:38.091086+00:00,11.221,9.598,,-9.852,-0.505,,,,
2025-10-17T14:43:38.704276+00:00,11.211,10.799,,-8.243,1.020,,,,
2025-10-17T14:43:39.318266+00:00,11.200,11.709,,-5.135,2.451,,,,
2025-10-17T14:43:39.921875+00:00,11.190,11.997,,-1.165,3.636,,,,
2025-10-17T14:43:40.526980+00:00,11.179,11.577,,3.021,4.493,,,,
