ts_iso,batt_v,airspeed_ms,groundspeed_ms,roll_deg,pitch_deg,yaw_deg,lat,lon,alt_m
2025-10-13T15:26:47.022958+00:00,,,,,,,,,
2025-10-13T15:26:47.637684+00:00,,,,,,,,,
2025-10-13T15:26:48.239462+00:00,,,,,,,,,
2025-10-13T15:26:48.841827+00:00,,,,,,,,,
2025-10-13T15:26:49.872610+00:00,,,,,,,,,
2025-10-13T15:26:50.480522+00:00,,,,,,,,,
2025-10-13T15:26:50.682785+00:00,11.112,11.144,,4.136,1.499,,,,
2025-10-13T15:26:51.299159+00:00,11.124,11.882,,7.565,2.876,,,,
2025-10-13T15:26:51.922267+00:00,11.137,11.923,,9.620,3.991,,,,
2025-10-13T15:26:52.548186+00:00,11.149,11.237,,9.870,4.725,,,,
2025-10-13T15:26:53.160280+00:00,11.161,10.110,,8.310,4.998,,,,
2025-10-13T15:26:53.768656+00:00,11.172,8.949,,5.270,4.810,,,,
2025-10-13T15:26:54.370840+00:00,11.183,8.170,,1.331,4.188,,,,
2025-10-13T15:26:54.982318+00:00,11.194,8.038,,-2.903,3.172,,,,
2025-10-13T15:26:55.593524+00:00,11.205,8.617,,-6.612,1.862,,,,
2025-10-13T15:26:56.199798+00:00,11.215,9.687,,-9.114,0.392,,,,
2025-10-13T15:26:56.802063+00:00,11.225,10.861,,-10.000,-1.104,,,,
2025-10-13T15:26:57.413233+00:00,11.234,11.741,,-9.109,-2.520,,,,
2025-10-13T15:26:58.023410+00:00,11.243,11.991,,-6.581,-3.701,,,,
2025-10-13T15:26:58.629917+00:00,11.251,11.527,,-2.895,-4.536,,,,
2025-10-13T15:26:59.232247+00:00,11.259,10.526,,1.275,-4.956,,,,
2025-10-13T15:26:59.839949+00:00,11.266,9.330,,5.255,-4.927,,,,
2025-10-13T15:27:00.453004+00:00,11.272,8.368,,8.318,-4.441,,,,
2025-10-13T15:27:01.059028+00:00,11.278,8.000,,9.866,-3.553,,,,
2025-10-13T15:27:01.664687+00:00,11.283,8.344,,9.664,-2.343,,,,
2025-10-13T15:27:02.271684+00:00,11.288,9.280,,7.746,-0.915,,,,
2025-10-13T15:27:02.878595+00:00,11.292,10.473,,4.451,0.595,,,,
2025-10-13T15:27:03.487352+00:00,11.295,11.499,,0.351,2.056,,,,
2025-10-13T15:27:04.094506+00:00,11.297,11.987,,-3.801,3.324,,,,
2025-10-13T15:27:04.702531+00:00,11.299,11.763,,-7.281,4.290,,,,
2025-10-13T15:27:05.310145+00:00,11.300,10.908,,-9.461,4.862,,,,
2025-10-13T15:27:05.920830+00:00,11.300,9.722,,-9.952,4.988,,,,
2025-10-13T15:27:06.533101+00:00,11.299,8.634,,-8.648,4.651,,,,
2025-10-13T15:27:07.141948+00:00,11.298,8.044,,-5.798,3.887,,,,
2025-10-13T15:27:07.747617+00:00,11.296,8.154,,-1.933,2.772,,,,
2025-10-13T15:27:08.367710+00:00,11.293,8.945,,2.373,1.371,,,,
2025-10-13T15:27:08.975751+00:00,11.290,10.105,,6.172,-0.132,,,,
2025-10-13T15:27:09.582283+00:00,11.286,11.225,,8.865,-1.618,,,,
2025-10-13T15:27:10.188614+00:00,11.281,11.908,,9.984,-2.957,,,,
2025-10-13T15:27:10.802361+00:00,11.275,11.906,,9.312,-4.037,,,,
2025-10-13T15:27:11.414227+00:00,11.269,11.211,,6.958,-4.738,,,,
2025-10-13T15:27:12.020813+00:00,11.262,10.088,,3.381,-4.999,,,,
2025-10-13T15:27:12.629207+00:00,11.255,8.930,,-0.809,-4.802,,,,
2025-10-13T15:27:13.240301+00:00,11.247,8.154,,-4.871,-4.161,,,,
2025-10-13T15:27:13.849664+00:00,11.238,8.046,,-8.048,-3.137,,,,
2025-10-13T15:27:14.461204+00:00,11.229,8.644,,-9.786,-1.820,,,,
2025-10-13T15:27:15.074276+00:00,11.220,9.737,,-9.755,-0.330,,,,
2025-10-13T15:27:15.682834+00:00,11.210,10.917,,-7.975,1.180,,,,
2025-10-13T15:27:16.285749+00:00,11.199,11.763,,-4.803,2.569,,,,
2025-10-13T15:27:16.900899+00:00,11.189,11.985,,-0.704,3.747,,,,
2025-10-13T15:27:17.513898+00:00,11.177,11.481,,3.510,4.572,,,,
2025-10-13T15:27:18.122950+00:00,11.166,10.446,,7.068,4.968,,,,
2025-10-13T15:27:18.725781+00:00,11.155,9.262,,9.345,4.911,,,,
2025-10-13T15:27:19.335553+00:00,11.143,8.331,,9.980,4.403,,,,
2025-10-13T15:27:19.952592+00:00,11.131,8.001,,8.800,3.475,,,,
2025-10-13T15:27:20.562963+00:00,11.119,8.401,,6.040,2.234,,,,
2025-10-13T15:27:21.165760+00:00,11.106,9.364,,2.247,0.806,,,,
2025-10-13T15:27:21.780747+00:00,11.094,10.574,,-2.025,-0.726,,,,
2025-10-13T15:27:22.395090+00:00,11.082,11.574,,-5.923,-2.187,,,,
2025-10-13T15:27:23.003707+00:00,11.070,11.997,,-8.723,-3.434,,,,
2025-10-13T15:27:23.606493+00:00,11.058,11.709,,-9.961,-4.358,,,,
2025-10-13T15:27:24.217533+00:00,11.046,10.804,,-9.431,-4.893,,,,
2025-10-13T15:27:24.835523+00:00,11.034,9.594,,-7.169,-4.974,,,,
2025-10-13T15:27:25.443580+00:00,11.023,8.548,,-3.651,-4.593,,,,
2025-10-13T15:27:26.047043+00:00,11.012,8.024,,0.487,-3.798,,,,
2025-10-13T15:27:26.657961+00:00,11.001,8.204,,4.585,-2.645,,,,
2025-10-13T15:27:27.270915+00:00,10.991,9.038,,7.867,-1.241,,,,
2025-10-13T15:27:27.882750+00:00,10.981,10.220,,9.720,0.275,,,,
2025-10-13T15:27:28.492421+00:00,10.971,11.318,,9.821,1.761,,,,
2025-10-13T15:27:29.101441+00:00,10.962,11.942,,8.162,3.083,,,,
2025-10-13T15:27:29.711325+00:00,10.953,11.866,,5.037,4.123,,,,
2025-10-13T15:27:30.322576+00:00,10.945,11.116,,0.999,4.783,,,,
2025-10-13T15:27:30.932719+00:00,10.938,9.963,,-3.213,5.000,,,,
2025-10-13T15:27:31.541750+00:00,10.931,8.826,,-6.841,4.756,,,,
2025-10-13T15:27:32.147301+00:00,10.925,8.113,,-9.236,4.079,,,,
2025-10-13T15:27:32.762196+00:00,10.919,8.076,,-9.993,3.013,,,,
