ts_iso,batt_v,airspeed_ms,groundspeed_ms,roll_deg,pitch_deg,yaw_deg,lat,lon,alt_m
2025-10-13T11:11:46.609914+00:00,,,,,,,,,
2025-10-13T11:11:46.778538+00:00,11.167,9.458,9.486,6.819,4.953,68.321,56.162871,10.203925,59.38
2025-10-13T11:11:46.980912+00:00,11.171,9.082,9.458,5.718,4.859,72.369,56.162938,10.203879,61.82
2025-10-13T11:11:47.183376+00:00,11.175,8.743,9.414,4.502,4.714,76.418,56.162892,10.203876,59.47
2025-10-13T11:11:47.385685+00:00,11.178,8.456,9.357,3.196,4.522,80.464,56.162863,10.203941,61.44
2025-10-13T11:11:47.588045+00:00,11.182,8.232,9.285,1.827,4.283,84.512,56.162928,10.203915,60.09
2025-10-13T11:11:47.790630+00:00,11.186,8.080,9.200,0.419,4.001,88.563,56.162859,10.203859,62.23
2025-10-13T11:11:47.992726+00:00,11.189,8.007,9.103,-0.994,3.678,92.605,56.162900,10.203869,58.25
2025-10-13T11:11:48.199292+00:00,11.193,8.015,8.993,-2.418,3.309,96.737,56.162874,10.203927,60.40
2025-10-13T11:11:48.401935+00:00,11.197,8.106,8.874,-3.765,2.913,100.789,56.162864,10.203852,61.74
2025-10-13T11:11:48.605218+00:00,11.200,8.275,8.746,-5.041,2.485,104.855,56.162913,10.203908,62.36
2025-10-13T11:11:48.809609+00:00,11.204,8.516,8.609,-6.221,2.030,108.943,56.162865,10.203896,60.73
2025-10-13T11:11:49.010585+00:00,11.207,8.814,8.468,-7.257,1.561,112.963,56.162890,10.203882,58.70
2025-10-13T11:11:49.213143+00:00,11.210,9.162,8.322,-8.157,1.073,117.014,56.162940,10.203912,58.49
2025-10-13T11:11:49.415441+00:00,11.214,9.544,8.172,-8.892,0.574,121.060,56.162941,10.203924,59.86
2025-10-13T11:11:49.616676+00:00,11.217,9.942,8.022,-9.446,0.072,125.084,56.162926,10.203864,62.34
2025-10-13T11:11:49.819127+00:00,11.220,10.345,7.870,-9.815,-0.433,129.133,56.162861,10.203883,60.56
2025-10-13T11:11:50.021461+00:00,11.224,10.734,7.720,-9.987,-0.934,133.180,56.162913,10.203911,60.27
2025-10-13T11:11:50.224267+00:00,11.227,11.094,7.572,-9.959,-1.426,137.236,56.162871,10.203900,62.02
2025-10-13T11:11:50.426736+00:00,11.230,11.408,7.429,-9.731,-1.903,141.286,56.162873,10.203889,61.45
2025-10-13T11:11:50.578352+00:00,11.232,11.606,7.326,-9.432,-2.248,144.318,56.162876,10.203866,57.91
2025-10-13T11:11:50.781172+00:00,11.235,11.814,7.193,-8.867,-2.689,148.374,56.162938,10.203873,59.14
2025-10-13T11:11:50.984524+00:00,11.238,11.946,7.069,-8.121,-3.103,152.441,56.162915,10.203895,60.47
2025-10-13T11:11:51.187496+00:00,11.241,11.999,6.955,-7.213,-3.484,156.501,56.162927,10.203927,60.15
2025-10-13T11:11:51.389146+00:00,11.244,11.970,6.852,-6.167,-3.827,160.534,56.162944,10.203888,57.65
2025-10-13T11:11:51.592210+00:00,11.247,11.860,6.760,-4.989,-4.134,164.595,56.162938,10.203950,61.02
2025-10-13T11:11:51.794308+00:00,11.249,11.675,6.681,-3.717,-4.396,168.637,56.162892,10.203867,60.47
2025-10-13T11:11:51.997416+00:00,11.252,11.420,6.615,-2.365,-4.615,172.699,56.162855,10.203867,57.64
2025-10-13T11:11:52.201593+00:00,11.255,11.105,6.564,-0.956,-4.787,176.783,56.162904,10.203874,61.69
2025-10-13T11:11:52.405146+00:00,11.257,10.746,6.527,0.467,-4.909,180.854,56.162934,10.203912,61.32
2025-10-13T11:11:52.607237+00:00,11.260,10.358,6.506,1.870,-4.980,184.896,56.162877,10.203945,60.43
2025-10-13T11:11:52.809249+00:00,11.262,9.956,6.500,3.236,-5.000,188.936,56.162881,10.203886,62.09
2025-10-13T11:11:53.011374+00:00,11.264,9.555,6.509,4.538,-4.969,192.978,56.162934,10.203900,58.88
2025-10-13T11:11:53.213151+00:00,11.267,9.174,6.534,5.748,-4.887,197.014,56.162859,10.203940,58.20
2025-10-13T11:11:53.415018+00:00,11.269,8.825,6.573,6.843,-4.756,201.051,56.162899,10.203943,58.74
2025-10-13T11:11:53.617010+00:00,11.271,8.524,6.627,7.802,-4.576,205.091,56.162866,10.203885,58.78
2025-10-13T11:11:53.818912+00:00,11.273,8.284,6.695,8.605,-4.349,209.129,56.162948,10.203946,58.56
2025-10-13T11:11:54.021157+00:00,11.275,8.112,6.777,9.238,-4.078,213.174,56.162856,10.203850,59.05
2025-10-13T11:11:54.223839+00:00,11.277,8.018,6.871,9.687,-3.765,217.228,56.162877,10.203927,60.11
2025-10-13T11:11:54.426006+00:00,11.279,8.005,6.976,9.940,-3.413,221.271,56.162913,10.203902,60.52
2025-10-13T11:11:54.628952+00:00,11.281,8.073,7.092,9.995,-3.026,225.330,56.162904,10.203942,61.76
2025-10-13T11:11:54.830911+00:00,11.282,8.219,7.217,9.849,-2.609,229.369,56.162881,10.203894,57.58
2025-10-13T11:11:55.032803+00:00,11.284,8.438,7.350,9.507,-2.166,233.407,56.162907,10.203897,61.71
2025-10-13T11:11:55.235569+00:00,11.285,8.722,7.490,8.973,-1.699,237.462,56.162886,10.203903,59.41
2025-10-13T11:11:55.437769+00:00,11.287,9.057,7.635,8.260,-1.215,241.506,56.162920,10.203876,59.78
2025-10-13T11:11:55.639828+00:00,11.288,9.430,7.784,7.384,-0.720,245.547,56.162869,10.203875,62.25
2025-10-13T11:11:55.841118+00:00,11.290,9.825,7.934,6.363,-0.219,249.573,56.162873,10.203924,61.67
2025-10-13T11:11:56.043047+00:00,11.291,10.228,8.086,5.213,0.285,253.612,56.162914,10.203895,62.16
2025-10-13T11:11:56.245726+00:00,11.292,10.623,8.237,3.954,0.789,257.665,56.162852,10.203939,57.70
2025-10-13T11:11:56.447700+00:00,11.293,10.992,8.385,2.620,1.283,261.705,56.162942,10.203883,61.64
2025-10-13T11:11:56.650496+00:00,11.294,11.321,8.530,1.228,1.765,265.761,56.162895,10.203935,59.65
2025-10-13T11:11:56.853436+00:00,11.295,11.597,8.669,-0.189,2.230,269.820,56.162947,10.203876,57.79
2025-10-13T11:11:57.055344+00:00,11.296,11.806,8.801,-1.596,2.670,273.858,56.162901,10.203912,62.09
2025-10-13T11:11:57.207805+00:00,11.297,11.915,8.895,-2.638,2.984,276.907,56.162894,10.203905,58.93
2025-10-13T11:11:57.409612+00:00,11.297,11.992,9.012,-3.970,3.373,280.943,56.162852,10.203870,58.82
2025-10-13T11:11:57.611579+00:00,11.298,11.987,9.118,-5.224,3.728,284.982,56.162880,10.203884,60.79
2025-10-13T11:11:57.814395+00:00,11.298,11.902,9.214,-6.378,4.046,289.039,56.162914,10.203942,57.62
2025-10-13T11:11:58.017023+00:00,11.299,11.738,9.297,-7.402,4.322,293.091,56.162902,10.203878,60.27
2025-10-13T11:11:58.220768+00:00,11.299,11.502,9.367,-8.283,4.556,297.166,56.162916,10.203864,59.25
2025-10-13T11:11:58.423365+00:00,11.300,11.206,9.422,-8.992,4.741,301.218,56.162935,10.203865,59.53
2025-10-13T11:11:58.625667+00:00,11.300,10.860,9.463,-9.519,4.877,305.264,56.162881,10.203880,58.79
2025-10-13T11:11:58.828773+00:00,11.300,10.479,9.489,-9.857,4.964,309.326,56.162869,10.203887,61.92
2025-10-13T11:11:59.030833+00:00,11.300,10.079,9.500,-9.996,4.999,313.367,56.162948,10.203897,57.88
2025-10-13T11:11:59.233527+00:00,11.300,9.675,9.495,-9.935,4.983,317.421,56.162895,10.203938,59.30
2025-10-13T11:11:59.435372+00:00,11.300,9.286,9.475,-9.675,4.917,321.458,56.162939,10.203940,59.02
2025-10-13T11:11:59.637235+00:00,11.300,8.926,9.440,-9.223,4.801,325.496,56.162883,10.203949,58.84
2025-10-13T11:12:14.303647+00:00,11.109,9.086,8.353,3.262,1.176,258.824,56.162947,10.203861,58.17
2025-10-13T11:12:14.504852+00:00,11.105,9.460,8.205,1.903,0.682,262.848,56.162860,10.203863,61.58
2025-10-13T11:12:14.707666+00:00,11.101,9.859,8.053,0.495,0.177,266.904,56.162859,10.203876,57.53
2025-10-13T11:12:14.908992+00:00,11.097,10.260,7.902,-0.913,-0.326,270.931,56.162850,10.203918,60.73
2025-10-13T11:12:15.110835+00:00,11.093,10.653,7.752,-2.306,-0.827,274.967,56.162906,10.203945,57.95
2025-10-13T11:12:15.312516+00:00,11.089,11.018,7.604,-3.652,-1.320,279.001,56.162944,10.203895,61.18
2025-10-13T11:12:15.514638+00:00,11.085,11.343,7.460,-4.929,-1.799,283.044,56.162934,10.203926,61.82
2025-10-13T11:12:15.717390+00:00,11.081,11.614,7.321,-6.110,-2.262,287.099,56.162863,10.203862,61.80
2025-10-13T11:12:15.919458+00:00,11.077,11.818,7.190,-7.165,-2.700,291.140,56.162947,10.203928,58.06
2025-10-13T11:12:16.123230+00:00,11.073,11.949,7.066,-8.084,-3.114,295.215,56.162871,10.203877,59.32
2025-10-13T11:12:16.325215+00:00,11.069,11.999,6.952,-8.833,-3.493,299.255,56.162904,10.203903,59.23
2025-10-13T11:12:16.528238+00:00,11.065,11.968,6.849,-9.408,-3.837,303.316,56.162920,10.203902,60.81
2025-10-13T11:12:16.730913+00:00,11.061,11.856,6.757,-9.793,-4.142,307.369,56.162922,10.203851,61.48
2025-10-13T11:12:16.932832+00:00,11.057,11.669,6.679,-9.980,-4.403,311.407,56.162909,10.203892,62.37
2025-10-13T11:12:17.135679+00:00,11.053,11.413,6.614,-9.969,-4.620,315.464,56.162900,10.203938,57.86
2025-10-13T11:12:17.337678+00:00,11.049,11.100,6.563,-9.757,-4.790,319.504,56.162902,10.203940,57.81
2025-10-13T11:12:17.539600+00:00,11.045,10.743,6.527,-9.352,-4.910,323.543,56.162914,10.203882,57.58
2025-10-13T11:12:17.742381+00:00,11.042,10.353,6.506,-8.757,-4.980,327.598,56.162869,10.203928,58.59
2025-10-13T11:12:17.944345+00:00,11.038,9.951,6.500,-7.989,-5.000,331.638,56.162942,10.203929,58.11
2025-10-13T11:12:18.146269+00:00,11.034,9.551,6.510,-7.062,-4.968,335.676,56.162908,10.203945,59.31
2025-10-13T11:12:18.348847+00:00,11.030,9.168,6.534,-5.990,-4.885,339.728,56.162928,10.203860,59.50
2025-10-13T11:12:18.550878+00:00,11.026,8.820,6.574,-4.802,-4.753,343.768,56.162905,10.203887,60.80
2025-10-13T11:12:18.753806+00:00,11.023,8.519,6.628,-3.512,-4.572,347.827,56.162936,10.203902,58.93
2025-10-13T11:12:18.905422+00:00,11.020,8.333,6.678,-2.500,-4.405,350.859,56.162860,10.203853,60.88
2025-10-13T11:12:19.107160+00:00,11.016,8.145,6.757,-1.112,-4.145,354.894,56.162880,10.203942,61.57
2025-10-13T11:12:19.309500+00:00,11.012,8.033,6.848,0.302,-3.841,358.941,56.162928,10.203927,61.57
2025-10-13T11:12:19.511482+00:00,11.009,8.000,6.950,1.707,-3.499,2.980,56.162910,10.203873,59.61
2025-10-13T11:12:19.714273+00:00,11.005,8.050,7.064,3.084,-3.119,7.036,56.162867,10.203949,58.20
2025-10-13T11:12:19.916202+00:00,11.002,8.178,7.187,4.394,-2.709,11.075,56.162931,10.203893,57.63
2025-10-13T11:12:20.119631+00:00,10.998,8.383,7.319,5.624,-2.269,15.143,56.162884,10.203913,61.29
2025-10-13T11:12:20.322812+00:00,10.995,8.653,7.458,6.739,-1.805,19.207,56.162899,10.203893,61.32
2025-10-13T11:12:20.525065+00:00,10.991,8.978,7.602,7.714,-1.325,23.252,56.162889,10.203873,61.82
2025-10-13T11:12:20.727939+00:00,10.988,9.345,7.751,8.537,-0.830,27.309,56.162873,10.203933,58.51
2025-10-13T11:12:20.929920+00:00,10.985,9.737,7.901,9.186,-0.329,31.349,56.162878,10.203920,61.35
2025-10-13T11:12:21.132547+00:00,10.981,10.142,8.053,9.652,0.177,35.402,56.162931,10.203897,61.44
2025-10-13T11:12:21.335676+00:00,10.978,10.541,8.205,9.925,0.683,39.464,56.162904,10.203868,60.72
2025-10-13T11:12:21.537881+00:00,10.975,10.917,8.354,9.998,1.180,43.508,56.162914,10.203910,58.23
2025-10-13T11:12:21.740080+00:00,10.972,11.255,8.499,9.871,1.664,47.552,56.162876,10.203927,60.13
2025-10-13T11:12:21.942288+00:00,10.969,11.542,8.639,9.546,2.131,51.597,56.162883,10.203875,61.34
2025-10-13T11:12:22.145353+00:00,10.966,11.767,8.774,9.028,2.579,55.658,56.162861,10.203938,58.51
2025-10-13T11:12:22.346551+00:00,10.963,11.919,8.899,8.335,2.996,59.682,56.162881,10.203932,58.86
2025-10-13T11:12:22.548499+00:00,10.960,11.993,9.015,7.474,3.384,63.721,56.162869,10.203925,59.24
2025-10-13T11:12:22.751123+00:00,10.957,11.986,9.122,6.460,3.739,67.773,56.162878,10.203949,58.72
2025-10-13T11:12:22.953136+00:00,10.954,11.898,9.216,5.319,4.055,71.814,56.162928,10.203925,62.24
2025-10-13T11:12:23.156152+00:00,10.951,11.732,9.299,4.066,4.330,75.874,56.162871,10.203936,59.05
2025-10-13T11:12:23.357311+00:00,10.949,11.497,9.368,2.744,4.559,79.897,56.162914,10.203851,59.64
2025-10-13T11:12:23.560254+00:00,10.946,11.199,9.423,1.355,4.744,83.956,56.162887,10.203937,58.42
2025-10-13T11:12:23.762888+00:00,10.944,10.852,9.464,-0.060,4.879,88.009,56.162919,10.203883,60.09
