ts_iso,batt_v,airspeed_ms,groundspeed_ms,roll_deg,pitch_deg,yaw_deg,lat,lon,alt_m
2025-10-13T13:54:39.892215+00:00,,,,,,,,,
2025-10-13T13:54:40.052721+00:00,11.163,9.858,9.499,7.789,4.997,64.250,56.162857,10.203901,58.45
2025-10-13T13:54:40.256357+00:00,11.167,9.458,9.486,6.819,4.953,68.322,56.162906,10.203889,59.44
2025-10-13T13:54:40.458671+00:00,11.171,9.082,9.458,5.718,4.859,72.369,56.162921,10.203934,61.41
2025-10-13T13:54:40.659648+00:00,11.175,8.746,9.415,4.511,4.716,76.389,56.162931,10.203927,58.89
2025-10-13T13:54:40.861591+00:00,11.178,8.459,9.357,3.209,4.524,80.427,56.162866,10.203887,57.76
2025-10-13T13:54:41.487123+00:00,11.190,8.004,9.095,-1.110,3.649,92.938,56.162895,10.203873,57.59
2025-10-13T13:54:41.655457+00:00,11.193,8.011,9.005,-2.271,3.349,96.304,56.162895,10.203873,57.59
2025-10-13T13:54:41.857577+00:00,11.196,8.092,8.887,-3.621,2.958,100.347,56.162929,10.203933,61.79
2025-10-13T13:54:42.060511+00:00,11.200,8.252,8.760,-4.905,2.534,104.406,56.162929,10.203936,61.13
2025-10-13T13:54:42.262372+00:00,11.203,8.483,8.626,-6.083,2.087,108.443,56.162895,10.203872,61.71
2025-10-13T13:54:42.464127+00:00,11.207,8.775,8.486,-7.140,1.618,112.478,56.162923,10.203885,60.34
2025-10-13T13:54:42.666030+00:00,11.210,9.117,8.340,-8.055,1.133,116.516,56.162874,10.203940,61.83
2025-10-13T13:54:42.868060+00:00,11.213,9.495,8.191,-8.810,0.637,120.557,56.162902,10.203889,58.62
2025-10-13T13:54:43.071525+00:00,11.217,9.896,8.039,-9.392,0.130,124.626,56.162853,10.203944,62.38
2025-10-13T13:54:43.274537+00:00,11.220,10.301,7.887,-9.784,-0.377,128.686,56.162943,10.203916,58.02
2025-10-13T13:54:43.476751+00:00,11.223,10.692,7.736,-9.978,-0.879,132.731,56.162853,10.203931,58.74
2025-10-13T13:54:43.678788+00:00,11.226,11.055,7.589,-9.972,-1.371,136.771,56.162879,10.203877,57.57
2025-10-13T13:54:43.880666+00:00,11.229,11.374,7.446,-9.768,-1.848,140.809,56.162926,10.203946,57.82
2025-10-13T13:54:44.083970+00:00,11.233,11.639,7.307,-9.365,-2.310,144.875,56.162901,10.203901,58.74
2025-10-13T13:54:44.286791+00:00,11.236,11.836,7.176,-8.775,-2.747,148.931,56.162917,10.203929,59.77
2025-10-13T13:54:44.489992+00:00,11.239,11.958,7.053,-8.006,-3.157,152.995,56.162869,10.203916,57.74
2025-10-13T13:54:44.691346+00:00,11.241,12.000,6.941,-7.085,-3.530,157.023,56.162896,10.203851,59.91
2025-10-13T13:54:44.893204+00:00,11.244,11.961,6.839,-6.021,-3.869,161.060,56.162877,10.203920,57.51
2025-10-13T13:54:45.096172+00:00,11.247,11.841,6.749,-4.829,-4.170,165.119,56.162884,10.203862,60.77
2025-10-13T13:54:45.299177+00:00,11.250,11.645,6.672,-3.541,-4.428,169.179,56.162883,10.203863,58.61
2025-10-13T13:54:45.502989+00:00,11.252,11.381,6.608,-2.175,-4.641,173.255,56.162910,10.203932,61.17
2025-10-13T13:54:45.704870+00:00,11.255,11.063,6.558,-0.778,-4.805,177.293,56.162917,10.203923,60.42
2025-10-13T13:54:45.906740+00:00,11.257,10.701,6.524,0.633,-4.920,181.330,56.162869,10.203935,58.49
2025-10-13T13:54:46.059458+00:00,11.259,10.408,6.508,1.694,-4.974,184.384,56.162940,10.203891,58.47
2025-10-13T13:54:46.261497+00:00,11.262,10.007,6.500,3.067,-5.000,188.426,56.162878,10.203902,59.70
2025-10-13T13:54:46.464509+00:00,11.264,9.604,6.507,4.384,-4.975,192.486,56.162919,10.203877,57.68
2025-10-13T13:54:46.667605+00:00,11.266,9.216,6.530,5.613,-4.899,196.548,56.162947,10.203890,57.79
2025-10-13T13:54:46.869484+00:00,11.269,8.863,6.568,6.723,-4.773,200.585,56.162931,10.203904,62.44
2025-10-13T13:54:47.073146+00:00,11.271,8.554,6.621,7.707,-4.597,204.659,56.162934,10.203916,62.10
2025-10-13T13:54:47.275003+00:00,11.273,8.306,6.687,8.527,-4.376,208.696,56.162913,10.203878,62.20
2025-10-13T13:54:47.476981+00:00,11.275,8.127,6.767,9.178,-4.110,212.735,56.162879,10.203885,58.65
2025-10-13T13:54:47.680874+00:00,11.277,8.024,6.860,9.650,-3.799,216.813,56.162943,10.203870,58.56
2025-10-13T13:54:47.884541+00:00,11.279,8.002,6.966,9.925,-3.448,220.886,56.162892,10.203856,59.78
2025-10-13T13:54:48.088261+00:00,11.280,8.063,7.081,9.998,-3.062,224.961,56.162913,10.203887,61.66
2025-10-13T13:54:48.290214+00:00,11.282,8.203,7.206,9.871,-2.648,229.000,56.162870,10.203927,57.74
2025-10-13T13:54:48.492326+00:00,11.284,8.416,7.338,9.546,-2.207,233.042,56.162928,10.203950,59.65
2025-10-13T13:54:48.694848+00:00,11.285,8.694,7.477,9.029,-1.742,237.093,56.162927,10.203890,62.08
2025-10-13T13:54:48.898015+00:00,11.287,9.026,7.623,8.329,-1.258,241.156,56.162914,10.203879,62.31
2025-10-13T13:54:49.100550+00:00,11.288,9.397,7.771,7.463,-0.762,245.206,56.162890,10.203908,61.20
2025-10-13T13:54:49.302707+00:00,11.290,9.793,7.922,6.450,-0.260,249.250,56.162941,10.203874,61.01
2025-10-13T13:54:49.505976+00:00,11.291,10.198,8.074,5.301,0.248,253.315,56.162881,10.203874,61.51
2025-10-13T13:54:49.708347+00:00,11.292,10.594,8.225,4.051,0.752,257.362,56.162935,10.203873,60.15
2025-10-13T13:54:49.912391+00:00,11.293,10.969,8.375,2.708,1.251,261.443,56.162863,10.203851,58.37
2025-10-13T13:54:50.116329+00:00,11.294,11.303,8.521,1.311,1.737,265.522,56.162865,10.203886,58.79
2025-10-13T13:54:50.318413+00:00,11.295,11.581,8.660,-0.100,2.201,269.564,56.162868,10.203916,57.94
2025-10-13T13:54:50.520384+00:00,11.296,11.795,8.793,-1.508,2.643,273.603,56.162896,10.203874,59.04
2025-10-13T13:54:50.722593+00:00,11.297,11.935,8.917,-2.887,3.058,277.648,56.162899,10.203903,62.37
2025-10-13T13:55:06.105088+00:00,11.143,8.327,9.320,9.979,4.399,225.297,56.162897,10.203886,58.22
2025-10-13T13:55:06.309344+00:00,11.139,8.140,9.240,9.784,4.134,229.382,56.162932,10.203899,58.16
2025-10-13T13:55:06.510754+00:00,11.135,8.030,9.149,9.397,3.830,233.411,56.162934,10.203932,61.83
2025-10-13T13:55:06.713913+00:00,11.131,8.001,9.045,8.818,3.485,237.473,56.162901,10.203865,61.00
2025-10-13T13:55:06.915298+00:00,11.127,8.053,8.932,8.067,3.107,241.502,56.162860,10.203936,58.97
2025-10-13T13:55:07.067115+00:00,11.124,8.144,8.840,7.395,2.801,244.538,56.162927,10.203880,60.62
2025-10-13T13:55:07.269955+00:00,11.120,8.332,8.710,6.368,2.367,248.595,56.162851,10.203871,59.66
2025-10-13T13:55:07.471919+00:00,11.116,8.587,8.573,5.218,1.911,252.634,56.162862,10.203888,59.36
2025-10-13T13:55:07.674283+00:00,11.112,8.901,8.430,3.961,1.434,256.681,56.162877,10.203915,61.27
2025-10-13T13:55:07.877661+00:00,11.108,9.261,8.282,2.618,0.941,260.749,56.162927,10.203912,60.39
2025-10-13T13:55:08.079691+00:00,11.104,9.649,8.132,1.232,0.441,264.789,56.162889,10.203930,59.36
2025-10-13T13:55:08.283528+00:00,11.099,10.055,7.979,-0.192,-0.068,268.866,56.162922,10.203886,57.50
2025-10-13T13:55:08.485524+00:00,11.095,10.455,7.828,-1.599,-0.572,272.906,56.162913,10.203916,58.47
