ts_iso,batt_v,airspeed_ms,groundspeed_ms,roll_deg,pitch_deg,yaw_deg,lat,lon,alt_m
2025-10-13T14:12:04.131920+00:00,,,,,,,,,
2025-10-13T14:12:05.042731+00:00,11.177,8.536,9.375,3.591,4.584,79.264,56.162878,10.203913,60.18
2025-10-13T14:12:05.212140+00:00,11.180,8.327,9.320,2.462,4.399,82.652,56.162948,10.203885,62.05
2025-10-13T14:12:05.414034+00:00,11.184,8.141,9.241,1.072,4.137,86.690,56.162934,10.203941,62.38
2025-10-13T14:12:05.616921+00:00,11.188,8.031,9.149,-0.346,3.831,90.748,56.162882,10.203881,59.60
2025-10-13T14:12:05.819111+00:00,11.191,8.001,9.046,-1.752,3.487,94.792,56.162933,10.203858,62.00
2025-10-13T14:12:06.021400+00:00,11.195,8.052,8.932,-3.124,3.107,98.838,56.162937,10.203852,60.39
2025-10-13T14:12:06.223457+00:00,11.198,8.183,8.809,-4.432,2.697,102.879,56.162858,10.203888,58.05
2025-10-13T14:12:06.425339+00:00,11.202,8.388,8.678,-5.650,2.259,106.917,56.162950,10.203893,61.88
2025-10-13T14:12:06.629191+00:00,11.205,8.661,8.538,-6.766,1.793,110.993,56.162895,10.203926,62.01
2025-10-13T14:12:06.832738+00:00,11.209,8.989,8.393,-7.743,1.309,115.064,56.162943,10.203879,58.35
2025-10-13T14:12:07.035126+00:00,11.212,9.356,8.245,-8.559,0.815,119.112,56.162882,10.203879,57.85
2025-10-13T14:12:07.237121+00:00,11.216,9.750,8.094,-9.203,0.314,123.152,56.162858,10.203922,58.79
2025-10-13T14:12:07.438925+00:00,11.219,10.152,7.943,-9.662,-0.191,127.188,56.162853,10.203927,61.02
2025-10-13T14:12:07.642373+00:00,11.222,10.552,7.791,-9.930,-0.697,131.257,56.162923,10.203878,61.04
2025-10-13T14:12:07.843910+00:00,11.225,10.926,7.643,-9.997,-1.191,135.288,56.162944,10.203891,59.76
2025-10-13T14:12:08.048285+00:00,11.228,11.266,7.496,-9.863,-1.681,139.375,56.162881,10.203934,58.25
2025-10-13T14:12:08.250685+00:00,11.231,11.552,7.356,-9.531,-2.148,143.424,56.162935,10.203883,58.99
2025-10-13T14:12:08.453569+00:00,11.234,11.774,7.222,-9.007,-2.594,147.481,56.162891,10.203863,57.63
2025-10-13T14:12:08.656376+00:00,11.237,11.924,7.096,-8.301,-3.013,151.537,56.162863,10.203853,60.42
2025-10-13T14:12:08.858586+00:00,11.240,11.994,6.980,-7.432,-3.401,155.581,56.162856,10.203897,61.48
2025-10-13T14:12:09.063219+00:00,11.243,11.983,6.873,-6.401,-3.757,159.674,56.162905,10.203911,58.80
2025-10-13T14:12:09.216271+00:00,11.245,11.921,6.800,-5.543,-3.998,162.735,56.162898,10.203853,58.01
2025-10-13T14:12:09.420178+00:00,11.248,11.768,6.715,-4.302,-4.283,166.813,56.162941,10.203912,62.26
2025-10-13T14:12:09.623123+00:00,11.251,11.543,6.643,-2.981,-4.523,170.872,56.162858,10.203939,60.75
2025-10-13T14:12:09.825394+00:00,11.253,11.256,6.586,-1.604,-4.715,174.918,56.162861,10.203880,59.63
