ts_iso,batt_v,airspeed_ms,groundspeed_ms,roll_deg,pitch_deg,yaw_deg,lat,lon,alt_m
2025-10-18T10:17:29.288134+00:00,,,,,,,,,
2025-10-18T10:17:29.897749+00:00,,,,,,,,,
2025-10-18T10:17:30.499280+00:00,,,,,,,,,
2025-10-18T10:17:31.108673+00:00,,,,,,,,,
2025-10-18T10:17:32.143992+00:00,,,,,,,,,
2025-10-18T10:17:32.749558+00:00,,,,,,,,,
2025-10-18T10:17:33.352788+00:00,,,,,,,,,
2025-10-18T10:17:33.971240+00:00,11.112,11.160,,4.196,1.522,,,,
2025-10-18T10:17:34.574855+00:00,11.124,11.880,,7.549,2.869,,,,
2025-10-18T10:17:35.196005+00:00,11.137,11.926,,9.609,3.983,,,,
2025-10-18T10:17:35.812962+00:00,11.149,11.260,,9.886,4.713,,,,
2025-10-18T10:17:36.420166+00:00,11.160,10.148,,8.384,4.997,,,,
2025-10-18T10:17:37.038845+00:00,11.172,8.964,,5.323,4.816,,,,
2025-10-18T10:17:37.646175+00:00,11.183,8.173,,1.357,4.193,,,,
2025-10-18T10:17:38.248744+00:00,11.194,8.034,,-2.818,3.196,,,,
2025-10-18T10:17:38.855744+00:00,11.205,8.593,,-6.523,1.901,,,,
2025-10-18T10:17:39.470188+00:00,11.215,9.670,,-9.089,0.414,,,,
2025-10-18T10:17:40.076143+00:00,11.225,10.852,,-10.000,-1.092,,,,
2025-10-18T10:17:40.687378+00:00,11.234,11.736,,-9.123,-2.509,,,,
2025-10-18T10:17:41.293101+00:00,11.243,11.993,,-6.631,-3.685,,,,
2025-10-18T10:17:41.900609+00:00,11.251,11.537,,-2.952,-4.527,,,,
2025-10-18T10:17:42.506786+00:00,11.259,10.535,,1.244,-4.954,,,,
2025-10-18T10:17:43.115118+00:00,11.266,9.337,,5.231,-4.929,,,,
2025-10-18T10:17:43.723811+00:00,11.272,8.377,,8.286,-4.451,,,,
2025-10-18T10:17:44.336753+00:00,11.278,8.000,,9.864,-3.556,,,,
2025-10-18T10:17:44.944040+00:00,11.283,8.345,,9.664,-2.342,,,,
2025-10-18T10:17:45.547435+00:00,11.288,9.274,,7.761,-0.924,,,,
2025-10-18T10:17:46.150476+00:00,11.292,10.459,,4.496,0.577,,,,
2025-10-18T10:17:46.761143+00:00,11.295,11.492,,0.388,2.044,,,,
2025-10-18T10:17:47.374152+00:00,11.297,11.987,,-3.804,3.325,,,,
2025-10-18T10:17:47.982186+00:00,11.299,11.762,,-7.283,4.291,,,,
2025-10-18T10:17:48.585877+00:00,11.300,10.914,,-9.453,4.860,,,,
2025-10-18T10:17:49.195763+00:00,11.300,9.731,,-9.955,4.989,,,,
2025-10-18T10:17:49.801700+00:00,11.299,8.650,,-8.684,4.661,,,,
2025-10-18T10:17:50.408401+00:00,11.298,8.050,,-5.870,3.907,,,,
2025-10-18T10:17:51.019936+00:00,11.296,8.149,,-1.980,2.787,,,,
2025-10-18T10:17:51.627922+00:00,11.293,8.913,,2.244,1.416,,,,
2025-10-18T10:17:52.276522+00:00,11.290,10.148,,6.290,-0.186,,,,
2025-10-18T10:17:52.882571+00:00,11.286,11.258,,8.933,-1.668,,,,
2025-10-18T10:17:53.485849+00:00,11.281,11.918,,9.990,-2.993,,,,
2025-10-18T10:17:54.092392+00:00,11.275,11.899,,9.284,-4.053,,,,
2025-10-18T10:17:54.700857+00:00,11.269,11.199,,6.920,-4.744,,,,
2025-10-18T10:17:55.308027+00:00,11.262,10.072,,3.327,-4.999,,,,
2025-10-18T10:17:55.916007+00:00,11.255,8.917,,-0.863,-4.797,,,,
2025-10-18T10:17:56.522495+00:00,11.247,8.152,,-4.890,-4.157,,,,
2025-10-18T10:17:57.131471+00:00,11.238,8.047,,-8.059,-3.132,,,,
2025-10-18T10:17:57.734505+00:00,11.229,8.635,,-9.777,-1.833,,,,
2025-10-18T10:17:58.342169+00:00,11.220,9.714,,-9.772,-0.358,,,,
2025-10-18T10:17:58.956773+00:00,11.210,10.908,,-7.996,1.168,,,,
2025-10-18T10:17:59.561431+00:00,11.200,11.760,,-4.824,2.562,,,,
2025-10-18T10:18:00.168151+00:00,11.189,11.987,,-0.786,3.728,,,,
2025-10-18T10:18:00.772925+00:00,11.178,11.508,,3.378,4.551,,,,
2025-10-18T10:18:00.772925+00:00,11.178,11.508,,3.378,4.551,,,,
2025-10-18T10:18:02.722006+00:00,11.141,8.222,,9.905,4.269,,,,
2025-10-18T10:18:03.327641+00:00,11.129,8.017,,8.461,3.299,,,,
2025-10-18T10:18:03.940416+00:00,11.117,8.527,,5.478,2.012,,,,
2025-10-18T10:18:04.547880+00:00,11.104,9.562,,1.539,0.551,,,,
2025-10-18T10:18:05.156920+00:00,11.092,10.757,,-2.685,-0.965,,,,
