ts_iso,batt_v,airspeed_ms,groundspeed_ms,roll_deg,pitch_deg,yaw_deg,lat,lon,alt_m
2025-10-17T16:43:30.002061+00:00,,,,,,,,,
2025-10-17T16:43:30.611465+00:00,,,,,,,,,
2025-10-17T16:43:31.212910+00:00,,,,,,,,,
2025-10-17T16:43:31.816947+00:00,,,,,,,,,
2025-10-17T16:43:32.795536+00:00,,,,,,,,,
2025-10-17T16:43:33.400672+00:00,,,,,,,,,
2025-10-17T16:43:34.003773+00:00,,,,,,,,,
2025-10-17T16:43:34.621572+00:00,11.112,11.159,,4.191,1.520,,,,
2025-10-17T16:43:35.241879+00:00,11.125,11.890,,7.622,2.902,,,,
2025-10-17T16:43:35.845331+00:00,11.137,11.927,,9.606,3.981,,,,
2025-10-17T16:43:36.465909+00:00,11.149,11.257,,9.884,4.714,,,,
2025-10-17T16:43:37.090070+00:00,11.161,10.110,,8.311,4.998,,,,
2025-10-17T16:43:37.696014+00:00,11.172,8.953,,5.286,4.812,,,,
2025-10-17T16:43:38.301062+00:00,11.183,8.170,,1.330,4.188,,,,
2025-10-17T16:43:38.903251+00:00,11.194,8.035,,-2.841,3.190,,,,
2025-10-17T16:43:39.508238+00:00,11.205,8.595,,-6.530,1.898,,,,
2025-10-17T16:43:40.118703+00:00,11.215,9.665,,-9.082,0.420,,,,
2025-10-17T16:43:40.727621+00:00,11.225,10.853,,-10.000,-1.093,,,,
2025-10-17T16:43:41.330126+00:00,11.234,11.728,,-9.147,-2.491,,,,
2025-10-17T16:43:41.934470+00:00,11.243,11.994,,-6.681,-3.669,,,,
2025-10-17T16:43:42.540361+00:00,11.251,11.552,,-3.027,-4.515,,,,
2025-10-17T16:43:43.152982+00:00,11.259,10.544,,1.210,-4.953,,,,
2025-10-17T16:43:43.760697+00:00,11.266,9.348,,5.199,-4.931,,,,
2025-10-17T16:43:44.363935+00:00,11.272,8.390,,8.243,-4.463,,,,
2025-10-17T16:43:44.978913+00:00,11.278,8.000,,9.854,-3.571,,,,
2025-10-17T16:43:45.585446+00:00,11.283,8.334,,9.681,-2.363,,,,
2025-10-17T16:43:46.187587+00:00,11.288,9.254,,7.809,-0.950,,,,
2025-10-17T16:43:46.798714+00:00,11.292,10.453,,4.513,0.570,,,,
2025-10-17T16:43:47.407093+00:00,11.295,11.485,,0.424,2.032,,,,
2025-10-17T16:43:48.017489+00:00,11.297,11.985,,-3.755,3.311,,,,
2025-10-17T16:43:48.625396+00:00,11.299,11.770,,-7.246,4.280,,,,
2025-10-17T16:43:49.263104+00:00,11.300,10.867,,-9.511,4.875,,,,
2025-10-17T16:43:49.868773+00:00,11.300,9.687,,-9.940,4.985,,,,
2025-10-17T16:43:50.474574+00:00,11.299,8.618,,-8.608,4.641,,,,
2025-10-17T16:43:51.080576+00:00,11.298,8.041,,-5.750,3.874,,,,
2025-10-17T16:43:51.688792+00:00,11.296,8.163,,-1.857,2.749,,,,
2025-10-17T16:43:52.310637+00:00,11.293,8.967,,2.459,1.340,,,,
2025-10-17T16:43:52.916254+00:00,11.290,10.126,,6.229,-0.158,,,,
2025-10-17T16:43:53.521535+00:00,11.286,11.239,,8.894,-1.640,,,,
2025-10-17T16:43:54.124433+00:00,11.281,11.911,,9.986,-2.968,,,,
2025-10-17T16:43:54.735136+00:00,11.275,11.904,,9.306,-4.041,,,,
2025-10-17T16:43:55.346643+00:00,11.269,11.207,,6.946,-4.740,,,,
2025-10-17T16:43:55.949513+00:00,11.262,10.091,,3.390,-4.999,,,,
2025-10-17T16:43:56.558054+00:00,11.255,8.932,,-0.800,-4.803,,,,
2025-10-17T16:43:57.167911+00:00,11.247,8.156,,-4.856,-4.164,,,,
2025-10-17T16:43:57.778284+00:00,11.238,8.045,,-8.042,-3.140,,,,
2025-10-17T16:43:58.381662+00:00,11.229,8.630,,-9.772,-1.842,,,,
2025-10-17T16:43:58.986973+00:00,11.220,9.702,,-9.781,-0.373,,,,
2025-10-17T16:43:59.596303+00:00,11.210,10.888,,-8.044,1.140,,,,
2025-10-17T16:44:00.213125+00:00,11.199,11.761,,-4.820,2.564,,,,
2025-10-17T16:44:00.823169+00:00,11.189,11.987,,-0.758,3.734,,,,
2025-10-17T16:44:01.425762+00:00,11.178,11.506,,3.390,4.553,,,,
2025-10-17T16:44:02.031591+00:00,11.166,10.488,,6.961,4.962,,,,
2025-10-17T16:44:02.638120+00:00,11.155,9.295,,9.301,4.919,,,,
2025-10-17T16:44:03.246590+00:00,11.143,8.352,,9.988,4.425,,,,
2025-10-17T16:44:03.861557+00:00,11.131,8.000,,8.869,3.513,,,,
2025-10-17T16:44:04.469210+00:00,11.119,8.373,,6.173,2.288,,,,
2025-10-17T16:44:05.077507+00:00,11.107,9.329,,2.372,0.851,,,,
2025-10-17T16:44:05.680124+00:00,11.095,10.515,,-1.814,-0.649,,,,
2025-10-17T16:44:06.286624+00:00,11.083,11.525,,-5.703,-2.100,,,,
2025-10-17T16:44:06.899653+00:00,11.071,11.992,,-8.604,-3.372,,,,
2025-10-17T16:44:07.505574+00:00,11.059,11.740,,-9.939,-4.320,,,,
2025-10-17T16:44:08.114317+00:00,11.047,10.864,,-9.506,-4.876,,,,
2025-10-17T16:44:08.720511+00:00,11.035,9.683,,-7.386,-4.984,,,,
2025-10-17T16:44:09.331572+00:00,11.024,8.607,,-3.924,-4.634,,,,
2025-10-17T16:44:09.937104+00:00,11.013,8.038,,0.207,-3.863,,,,
2025-10-17T16:44:10.542347+00:00,11.002,8.166,,4.298,-2.741,,,,
2025-10-17T16:44:11.148536+00:00,10.992,8.947,,7.635,-1.368,,,,
2025-10-17T16:44:11.772090+00:00,10.981,10.138,,9.649,0.173,,,,
2025-10-17T16:44:12.378073+00:00,10.972,11.250,,9.875,1.656,,,,
2025-10-17T16:44:12.980164+00:00,10.963,11.915,,8.365,2.981,,,,
2025-10-17T16:44:13.582731+00:00,10.954,11.905,,5.388,4.038,,,,
2025-10-17T16:44:14.193359+00:00,10.946,11.212,,1.411,4.737,,,,
2025-10-17T16:44:14.804350+00:00,10.939,10.080,,-2.822,4.999,,,,
2025-10-17T16:44:15.412613+00:00,10.932,8.924,,-6.533,4.800,,,,
2025-10-17T16:44:16.016096+00:00,10.926,8.157,,-9.063,4.166,,,,
2025-10-17T16:44:16.626128+00:00,10.920,8.044,,-10.000,3.144,,,,
2025-10-17T16:44:17.231643+00:00,10.915,8.630,,-9.153,1.841,,,,
2025-10-17T16:44:17.838020+00:00,10.911,9.705,,-6.683,0.370,,,,
2025-10-17T16:44:18.446323+00:00,10.907,10.889,,-3.013,-1.141,,,,
2025-10-17T16:44:19.053469+00:00,10.904,11.752,,1.186,-2.544,,,,
2025-10-17T16:44:19.665105+00:00,10.902,11.988,,5.202,-3.722,,,,
2025-10-17T16:44:20.274969+00:00,10.901,11.506,,8.271,-4.553,,,,
2025-10-17T16:44:20.877981+00:00,10.900,10.494,,9.848,-4.961,,,,
2025-10-17T16:44:21.484061+00:00,10.900,9.302,,9.690,-4.921,,,,
2025-10-17T16:44:22.098213+00:00,10.901,8.349,,7.779,-4.423,,,,
2025-10-17T16:44:22.710476+00:00,10.903,8.000,,4.464,-3.514,,,,
2025-10-17T16:44:23.316611+00:00,10.905,8.370,,0.385,-2.292,,,,
2025-10-17T16:44:23.923566+00:00,10.908,9.322,,-3.769,-0.860,,,,
2025-10-17T16:44:24.528258+00:00,10.911,10.512,,-7.241,0.646,,,,
2025-10-17T16:44:25.130574+00:00,10.916,11.518,,-9.429,2.088,,,,
2025-10-17T16:44:25.741250+00:00,10.921,11.990,,-9.961,3.357,,,,
2025-10-17T16:44:26.354188+00:00,10.927,11.741,,-8.693,4.318,,,,
2025-10-17T16:44:26.965427+00:00,10.933,10.862,,-5.858,4.877,,,,
2025-10-17T16:44:27.568538+00:00,10.940,9.686,,-2.023,4.984,,,,
2025-10-17T16:44:28.173897+00:00,10.948,8.618,,2.183,4.640,,,,
2025-10-17T16:44:28.781176+00:00,10.956,8.040,,6.013,3.871,,,,
2025-10-17T16:44:29.390778+00:00,10.964,8.165,,8.781,2.743,,,,
2025-10-17T16:44:29.999097+00:00,10.974,8.949,,9.973,1.366,,,,
2025-10-17T16:44:30.602693+00:00,10.983,10.101,,9.396,-0.126,,,,
2025-10-17T16:44:31.218847+00:00,10.993,11.236,,7.104,-1.636,,,,
2025-10-17T16:44:31.825494+00:00,11.004,11.912,,3.574,-2.972,,,,
2025-10-17T16:44:32.428284+00:00,11.015,11.908,,-0.565,-4.032,,,,
2025-10-17T16:44:33.030730+00:00,11.026,11.231,,-4.602,-4.728,,,,
2025-10-17T16:44:33.653116+00:00,11.037,10.082,,-7.919,-4.999,,,,
2025-10-17T16:44:34.261364+00:00,11.049,8.925,,-9.734,-4.800,,,,
2025-10-17T16:44:34.867196+00:00,11.061,8.156,,-9.814,-4.164,,,,
2025-10-17T16:44:35.470990+00:00,11.073,8.042,,-8.164,-3.153,,,,
2025-10-17T16:44:36.076455+00:00,11.085,8.623,,-5.067,-1.852,,,,
2025-10-17T16:44:36.681496+00:00,11.097,9.693,,-1.076,-0.385,,,,
2025-10-17T16:44:37.287898+00:00,11.109,10.874,,3.114,1.121,,,,
2025-10-17T16:44:37.900676+00:00,11.121,11.750,,6.784,2.539,,,,
2025-10-17T16:44:38.513061+00:00,11.133,11.989,,9.224,3.719,,,,
2025-10-17T16:44:39.119658+00:00,11.145,11.512,,9.996,4.547,,,,
2025-10-17T16:44:39.724368+00:00,11.157,10.500,,8.998,4.960,,,,
2025-10-17T16:44:40.327743+00:00,11.168,9.313,,6.420,4.923,,,,
2025-10-17T16:44:40.938778+00:00,11.180,8.360,,2.661,4.433,,,,
2025-10-17T16:44:41.549783+00:00,11.191,8.000,,-1.577,3.532,,,,
2025-10-17T16:44:42.153152+00:00,11.201,8.355,,-5.486,2.321,,,,
2025-10-17T16:44:42.761608+00:00,11.212,9.301,,-8.450,0.888,,,,
2025-10-17T16:44:43.374802+00:00,11.222,10.507,,-9.909,-0.638,,,,
2025-10-17T16:44:43.979957+00:00,11.231,11.517,,-9.586,-2.087,,,,
2025-10-17T16:44:44.582312+00:00,11.240,11.989,,-7.581,-3.341,,,,
2025-10-17T16:44:45.187129+00:00,11.248,11.757,,-4.233,-4.297,,,,
2025-10-17T16:44:45.810479+00:00,11.256,10.870,,-0.007,-4.874,,,,
2025-10-17T16:44:46.418456+00:00,11.264,9.685,,4.122,-4.984,,,,
2025-10-17T16:44:47.022346+00:00,11.270,8.619,,7.497,-4.641,,,,
2025-10-17T16:44:47.624889+00:00,11.276,8.042,,9.549,-3.881,,,,
2025-10-17T16:44:48.233332+00:00,11.282,8.160,,9.923,-2.758,,,,
2025-10-17T16:44:48.842650+00:00,11.286,8.939,,8.520,-1.380,,,,
2025-10-17T16:44:49.450678+00:00,11.291,10.098,,5.598,0.122,,,,
2025-10-17T16:44:50.059045+00:00,11.294,11.222,,1.675,1.613,,,,
2025-10-17T16:44:50.666552+00:00,11.296,11.907,,-2.541,2.955,,,,
2025-10-17T16:44:51.274096+00:00,11.298,11.910,,-6.305,4.026,,,,
2025-10-17T16:44:51.877241+00:00,11.300,11.236,,-8.932,4.725,,,,
2025-10-17T16:44:52.484582+00:00,11.300,10.118,,-9.991,4.998,,,,
2025-10-17T16:44:53.098243+00:00,11.300,8.947,,-9.255,4.809,,,,
2025-10-17T16:44:53.707931+00:00,11.299,8.163,,-6.858,4.176,,,,
2025-10-17T16:44:54.316574+00:00,11.297,8.041,,-3.237,3.161,,,,
2025-10-17T16:44:54.921541+00:00,11.294,8.617,,0.937,1.863,,,,
2025-10-17T16:44:55.528053+00:00,11.291,9.687,,4.955,0.392,,,,
2025-10-17T16:44:56.149470+00:00,11.287,10.896,,8.154,-1.151,,,,
2025-10-17T16:44:56.754733+00:00,11.283,11.754,,9.813,-2.548,,,,
2025-10-17T16:44:57.361648+00:00,11.277,11.989,,9.734,-3.717,,,,
2025-10-17T16:44:57.971116+00:00,11.271,11.510,,7.914,-4.549,,,,
2025-10-17T16:44:58.579322+00:00,11.265,10.490,,4.683,-4.962,,,,
2025-10-17T16:44:59.187008+00:00,11.257,9.295,,0.619,-4.919,,,,
2025-10-17T16:44:59.790574+00:00,11.250,8.357,,-3.528,-4.430,,,,
2025-10-17T16:45:00.401986+00:00,11.241,8.000,,-7.093,-3.528,,,,
2025-10-17T16:45:01.006562+00:00,11.233,8.360,,-9.362,-2.313,,,,
2025-10-17T16:45:01.613153+00:00,11.223,9.305,,-9.979,-0.883,,,,
2025-10-17T16:45:02.220163+00:00,11.213,10.498,,-8.821,0.628,,,,
2025-10-17T16:45:02.829174+00:00,11.203,11.517,,-6.084,2.086,,,,
2025-10-17T16:45:03.434567+00:00,11.193,11.989,,-2.282,3.346,,,,
2025-10-17T16:45:04.036698+00:00,11.182,11.757,,1.901,4.297,,,,
2025-10-17T16:45:04.644167+00:00,11.171,10.898,,5.782,4.865,,,,
2025-10-17T16:45:05.258851+00:00,11.159,9.703,,8.658,4.986,,,,
2025-10-17T16:45:05.870253+00:00,11.147,8.622,,9.954,4.643,,,,
2025-10-17T16:45:06.473839+00:00,11.135,8.043,,9.472,3.882,,,,
2025-10-17T16:45:07.079639+00:00,11.123,8.157,,7.313,2.765,,,,
2025-10-17T16:45:07.709063+00:00,11.111,8.968,,3.706,1.339,,,,
2025-10-17T16:45:08.318770+00:00,11.099,10.135,,-0.471,-0.168,,,,
2025-10-17T16:45:08.926641+00:00,11.087,11.250,,-4.552,-1.656,,,,
2025-10-17T16:45:09.530125+00:00,11.074,11.915,,-7.802,-2.983,,,,
2025-10-17T16:45:10.143513+00:00,11.062,11.898,,-9.698,-4.055,,,,
2025-10-17T16:45:10.756740+00:00,11.050,11.188,,-9.833,-4.749,,,,
2025-10-17T16:45:11.359843+00:00,11.039,10.066,,-8.225,-4.999,,,,
2025-10-17T16:45:11.962868+00:00,11.027,8.921,,-5.172,-4.798,,,,
2025-10-17T16:45:12.573152+00:00,11.016,8.151,,-1.161,-4.155,,,,
2025-10-17T16:45:13.184267+00:00,11.005,8.048,,3.064,-3.125,,,,
2025-10-17T16:45:13.792674+00:00,10.995,8.649,,6.723,-1.813,,,,
2025-10-17T16:45:14.397802+00:00,10.985,9.727,,9.171,-0.342,,,,
2025-10-17T16:45:15.005038+00:00,10.975,10.906,,9.999,1.165,,,,
2025-10-17T16:45:15.610543+00:00,10.966,11.760,,9.052,2.562,,,,
2025-10-17T16:45:16.221518+00:00,10.957,11.987,,6.474,3.735,,,,
2025-10-17T16:45:16.828461+00:00,10.949,11.500,,2.757,4.557,,,,
2025-10-17T16:45:17.433828+00:00,10.941,10.480,,-1.440,4.963,,,,
2025-10-17T16:45:18.035893+00:00,10.934,9.296,,-5.362,4.919,,,,
2025-10-17T16:45:18.653480+00:00,10.927,8.342,,-8.405,4.415,,,,
2025-10-17T16:45:19.259671+00:00,10.922,8.000,,-9.890,3.513,,,,
