ts_iso,batt_v,airspeed_ms,groundspeed_ms,roll_deg,pitch_deg,yaw_deg,lat,lon,alt_m
2025-10-18T10:00:41.055527+00:00,,,,,,,,,
2025-10-18T10:00:41.664857+00:00,,,,,,,,,
2025-10-18T10:00:42.266494+00:00,,,,,,,,,
2025-10-18T10:00:42.870534+00:00,,,,,,,,,
2025-10-18T10:00:43.851538+00:00,,,,,,,,,
2025-10-18T10:00:44.456949+00:00,,,,,,,,,
2025-10-18T10:00:45.060142+00:00,,,,,,,,,
2025-10-18T10:00:45.677633+00:00,11.112,11.158,,4.189,1.519,,,,
2025-10-18T10:00:46.281116+00:00,11.124,11.879,,7.544,2.867,,,,
2025-10-18T10:00:46.901788+00:00,11.137,11.927,,9.606,3.981,,,,
2025-10-18T10:00:47.522270+00:00,11.149,11.257,,9.884,4.714,,,,
2025-10-18T10:00:48.129338+00:00,11.160,10.144,,8.377,4.997,,,,
2025-10-18T10:00:48.747955+00:00,11.172,8.961,,5.312,4.815,,,,
2025-10-18T10:00:49.355424+00:00,11.183,8.171,,1.344,4.191,,,,
2025-10-18T10:00:49.957753+00:00,11.194,8.034,,-2.829,3.193,,,,
2025-10-18T10:00:50.562972+00:00,11.205,8.593,,-6.522,1.902,,,,
2025-10-18T10:00:51.173797+00:00,11.215,9.663,,-9.078,0.423,,,,
2025-10-18T10:00:51.778315+00:00,11.224,10.843,,-10.000,-1.079,,,,
2025-10-18T10:00:52.385241+00:00,11.234,11.727,,-9.150,-2.489,,,,
2025-10-18T10:00:52.989562+00:00,11.242,11.994,,-6.687,-3.667,,,,
2025-10-18T10:00:53.595163+00:00,11.251,11.554,,-3.037,-4.513,,,,
2025-10-18T10:00:54.200246+00:00,11.258,10.561,,1.147,-4.949,,,,
2025-10-18T10:00:54.806783+00:00,11.266,9.367,,5.137,-4.935,,,,
2025-10-18T10:00:55.415870+00:00,11.272,8.396,,8.226,-4.468,,,,
2025-10-18T10:00:56.028790+00:00,11.278,8.001,,9.846,-3.583,,,,
2025-10-18T10:00:56.636325+00:00,11.283,8.328,,9.691,-2.375,,,,
2025-10-18T10:00:57.239565+00:00,11.288,9.245,,7.828,-0.961,,,,
2025-10-18T10:00:57.842520+00:00,11.292,10.429,,4.592,0.539,,,,
2025-10-18T10:00:58.453307+00:00,11.295,11.472,,0.495,2.009,,,,
2025-10-18T10:00:59.056373+00:00,11.297,11.980,,-3.641,3.278,,,,
2025-10-18T10:00:59.667035+00:00,11.299,11.783,,-7.174,4.261,,,,
2025-10-18T10:01:00.270658+00:00,11.300,10.954,,-9.400,4.846,,,,
2025-10-18T10:01:00.878771+00:00,11.300,9.779,,-9.970,4.992,,,,
2025-10-18T10:01:01.488293+00:00,11.299,8.681,,-8.756,4.679,,,,
2025-10-18T10:01:02.094026+00:00,11.298,8.060,,-5.993,3.941,,,,
2025-10-18T10:01:02.697459+00:00,11.296,8.127,,-2.184,2.848,,,,
2025-10-18T10:01:03.304100+00:00,11.294,8.862,,2.030,1.491,,,,
2025-10-18T10:01:03.917005+00:00,11.290,10.015,,5.920,-0.019,,,,
2025-10-18T10:01:04.527527+00:00,11.286,11.159,,8.728,-1.520,,,,
2025-10-18T10:01:05.133274+00:00,11.281,11.881,,9.963,-2.872,,,,
2025-10-18T10:01:05.736379+00:00,11.276,11.935,,9.440,-3.958,,,,
2025-10-18T10:01:06.343733+00:00,11.270,11.300,,7.239,-4.690,,,,
2025-10-18T10:01:06.953047+00:00,11.263,10.196,,3.736,-4.994,,,,
2025-10-18T10:01:07.561827+00:00,11.256,9.023,,-0.433,-4.838,,,,
2025-10-18T10:01:08.169540+00:00,11.248,8.201,,-4.517,-4.238,,,,
2025-10-18T10:01:08.777478+00:00,11.239,8.024,,-7.797,-3.250,,,,
2025-10-18T10:01:09.385283+00:00,11.230,8.555,,-9.686,-1.964,,,,
2025-10-18T10:01:09.988260+00:00,11.221,9.594,,-9.854,-0.510,,,,
2025-10-18T10:01:10.595225+00:00,11.211,10.783,,-8.277,0.999,,,,
2025-10-18T10:01:11.207457+00:00,11.201,11.699,,-5.196,2.429,,,,
2025-10-18T10:01:11.813808+00:00,11.190,11.997,,-1.216,3.623,,,,
2025-10-18T10:01:12.422598+00:00,11.179,11.581,,2.996,4.489,,,,
2025-10-18T10:01:13.027624+00:00,11.168,10.604,,6.652,4.941,,,,
2025-10-18T10:01:13.635325+00:00,11.156,9.407,,9.140,4.944,,,,
2025-10-18T10:01:14.240973+00:00,11.144,8.425,,10.000,4.495,,,,
2025-10-18T10:01:14.847639+00:00,11.132,8.003,,9.086,3.636,,,,
2025-10-18T10:01:15.456433+00:00,11.120,8.296,,6.546,2.440,,,,
2025-10-18T10:01:16.068278+00:00,11.108,9.207,,2.815,1.012,,,,
2025-10-18T10:01:16.676021+00:00,11.096,10.397,,-1.396,-0.499,,,,
2025-10-18T10:01:17.281714+00:00,11.084,11.443,,-5.346,-1.960,,,,
2025-10-18T10:01:17.884383+00:00,11.072,11.974,,-8.338,-3.237,,,,
2025-10-18T10:01:18.495481+00:00,11.060,11.802,,-9.877,-4.234,,,,
2025-10-18T10:01:19.106264+00:00,11.048,10.979,,-9.637,-4.838,,,,
2025-10-18T10:01:19.714661+00:00,11.036,9.806,,-7.672,-4.994,,,,
2025-10-18T10:01:20.318111+00:00,11.025,8.711,,-4.369,-4.696,,,,
2025-10-18T10:01:20.927189+00:00,11.014,8.068,,-0.257,-3.966,,,,
2025-10-18T10:01:21.533532+00:00,11.003,8.118,,3.882,-2.876,,,,
2025-10-18T10:01:22.140290+00:00,10.993,8.840,,7.335,-1.523,,,,
2025-10-18T10:01:22.748822+00:00,10.983,9.979,,9.488,-0.026,,,,
2025-10-18T10:01:23.356383+00:00,10.973,11.125,,9.946,1.471,,,,
2025-10-18T10:01:23.967224+00:00,10.964,11.870,,8.621,2.840,,,,
2025-10-18T10:01:24.572682+00:00,10.955,11.941,,5.774,3.938,,,,
2025-10-18T10:01:25.175652+00:00,10.947,11.326,,1.922,4.675,,,,
2025-10-18T10:01:25.782744+00:00,10.940,10.235,,-2.295,4.991,,,,
2025-10-18T10:01:26.392132+00:00,10.933,9.056,,-6.116,4.850,,,,
2025-10-18T10:01:27.003224+00:00,10.926,8.215,,-8.847,4.259,,,,
2025-10-18T10:01:27.611303+00:00,10.921,8.020,,-9.982,3.280,,,,
2025-10-18T10:01:28.221368+00:00,10.915,8.536,,-9.331,1.995,,,,
2025-10-18T10:01:28.826969+00:00,10.911,9.573,,-7.026,0.537,,,,
2025-10-18T10:01:29.430100+00:00,10.908,10.756,,-3.494,-0.963,,,,
2025-10-18T10:01:30.036842+00:00,10.905,11.677,,0.678,-2.385,,,,
2025-10-18T10:01:30.649338+00:00,10.902,11.999,,4.764,-3.599,,,,
2025-10-18T10:01:31.262291+00:00,10.901,11.593,,7.990,-4.478,,,,
2025-10-18T10:01:31.865926+00:00,10.900,10.625,,9.753,-4.937,,,,
2025-10-18T10:01:32.470871+00:00,10.900,9.434,,9.799,-4.949,,,,
2025-10-18T10:01:33.078407+00:00,10.901,8.440,,8.103,-4.508,,,,
2025-10-18T10:01:33.687322+00:00,10.902,8.005,,4.955,-3.653,,,,
2025-10-18T10:01:34.295668+00:00,10.904,8.286,,0.924,-2.462,,,,
2025-10-18T10:01:34.899231+00:00,10.907,9.173,,-3.240,-1.058,,,,
2025-10-18T10:01:35.510982+00:00,10.911,10.369,,-6.876,0.463,,,,
2025-10-18T10:01:36.119657+00:00,10.915,11.426,,-9.262,1.934,,,,
2025-10-18T10:01:36.723345+00:00,10.920,11.970,,-9.994,3.217,,,,
2025-10-18T10:01:37.326143+00:00,10.926,11.818,,-8.970,4.208,,,,
2025-10-18T10:01:37.937256+00:00,10.932,11.011,,-6.327,4.826,,,,
2025-10-18T10:01:38.547962+00:00,10.939,9.838,,-2.547,4.996,,,,
2025-10-18T10:01:39.156491+00:00,10.947,8.728,,1.676,4.706,,,,
2025-10-18T10:01:39.762263+00:00,10.955,8.076,,5.584,3.988,,,,
2025-10-18T10:01:40.369054+00:00,10.963,8.109,,8.506,2.904,,,,
2025-10-18T10:01:40.975625+00:00,10.972,8.817,,9.917,1.556,,,,
2025-10-18T10:01:41.582445+00:00,10.982,9.947,,9.566,0.066,,,,
2025-10-18T10:01:42.190888+00:00,10.992,11.100,,7.507,-1.435,,,,
2025-10-18T10:01:42.803562+00:00,11.003,11.860,,4.080,-2.813,,,,
2025-10-18T10:01:43.409420+00:00,11.013,11.947,,-0.039,-3.918,,,,
2025-10-18T10:01:44.014990+00:00,11.024,11.342,,-4.148,-4.666,,,,
2025-10-18T10:01:44.617975+00:00,11.036,10.264,,-7.512,-4.989,,,,
2025-10-18T10:01:45.228431+00:00,11.047,9.080,,-9.572,-4.858,,,,
2025-10-18T10:01:45.839772+00:00,11.059,8.227,,-9.910,-4.276,,,,
