ts_iso,batt_v,airspeed_ms,groundspeed_ms,roll_deg,pitch_deg,yaw_deg,lat,lon,alt_m
2025-10-18T16:02:21.290709+00:00,,,,,,,,,
2025-10-18T16:02:21.900321+00:00,,,,,,,,,
2025-10-18T16:02:22.501815+00:00,,,,,,,,,
2025-10-18T16:02:23.106286+00:00,,,,,,,,,
2025-10-18T16:02:24.090395+00:00,,,,,,,,,
2025-10-18T16:02:24.695685+00:00,,,,,,,,,
2025-10-18T16:02:25.298779+00:00,,,,,,,,,
2025-10-18T16:02:25.916249+00:00,11.112,11.158,,4.189,1.519,,,,
2025-10-18T16:02:26.519721+00:00,11.124,11.879,,7.544,2.866,,,,
2025-10-18T16:02:27.140310+00:00,11.137,11.927,,9.606,3.980,,,,
2025-10-18T16:02:27.764725+00:00,11.149,11.251,,9.879,4.717,,,,
2025-10-18T16:02:28.387313+00:00,11.161,10.106,,8.302,4.998,,,,
2025-10-18T16:02:28.990087+00:00,11.172,8.955,,5.292,4.812,,,,
2025-10-18T16:02:29.597696+00:00,11.183,8.168,,1.319,4.186,,,,
2025-10-18T16:02:30.205402+00:00,11.194,8.038,,-2.889,3.176,,,,
2025-10-18T16:02:30.810954+00:00,11.205,8.606,,-6.571,1.880,,,,
2025-10-18T16:02:31.422250+00:00,11.215,9.682,,-9.107,0.399,,,,
2025-10-18T16:02:32.027484+00:00,11.225,10.862,,-10.000,-1.105,,,,
2025-10-18T16:02:32.634158+00:00,11.234,11.737,,-9.121,-2.511,,,,
2025-10-18T16:02:33.238796+00:00,11.243,11.993,,-6.632,-3.684,,,,
2025-10-18T16:02:33.853194+00:00,11.251,11.529,,-2.908,-4.534,,,,
2025-10-18T16:02:34.458348+00:00,11.259,10.524,,1.282,-4.956,,,,
2025-10-18T16:02:35.065899+00:00,11.266,9.328,,5.260,-4.927,,,,
2025-10-18T16:02:35.683472+00:00,11.272,8.362,,8.339,-4.435,,,,
2025-10-18T16:02:36.349421+00:00,11.279,8.003,,9.930,-3.437,,,,
2025-10-18T16:02:36.956136+00:00,11.284,8.422,,9.535,-2.195,,,,
2025-10-18T16:02:37.561371+00:00,11.288,9.402,,7.452,-0.756,,,,
2025-10-18T16:02:38.164220+00:00,11.292,10.589,,4.068,0.745,,,,
2025-10-18T16:02:38.775295+00:00,11.295,11.579,,-0.089,2.198,,,,
2025-10-18T16:02:39.393463+00:00,11.297,11.998,,-4.274,3.460,,,,
